"","store_name","borough","year","store_address","latitude","longitude","type"
"4742","A & H DELI & GRILL CORP","Brooklyn",2014,"4005 9TH AVE",40.64514472,-73.99573644,"retail store"
"4743","1840 ON THE 6 DELI & GROCERY CORP","Bronx",2014,"1840 WESTCHESTER AVE",40.8320972,-73.86437668,"retail store"
"4744","ELMHURST SUPERMARKET INC","Queens",2014,"45-10 83RD ST.",40.74155689,-73.88188195,"retail store"
"4745","LITTLE RANCHO MINI MARKET LLC","Queens",2014,"169-15 JAMAICA AVE",40.70719599,-73.79024805,"retail store"
"4746","RSJ GROUP CORP","Brooklyn",2014,"288 COURT ST",40.68431909,-73.99512121,"retail store"
"4747","MUKTI 315 PETROLEUM INC","Queens",2014,"241-15 HILLSIDE AVE.",40.73408199,-73.72487231,"retail store"
"4748","NFM 61ST STREET LLC","Manhattan",2014,"1030 THIRD AVE",40.76299935,-73.96580358,"retail store"
"4749","LIGHTHOUSE GROCERYS MARKET LLC","Staten Island",2014,"487 VANDERBILT AVE",40.61453589,-74.08575012,"retail store"
"4750","N AND P GOURMET DELI CORP","Bronx",2014,"866 UNION AVENUE",40.82069924,-73.90258735,"retail store"
"4751","SAMMY GROCERY & DELI CORP","Bronx",2014,"4378 THIRD AVENUE",40.85076839,-73.8938348,"retail store"
"4752","XFF KITCHEN LLC","Queens",2014,"55-01 37TH AVE",40.75089072,-73.90663463,"retail store"
"4753","1 NEW WAY DELI CORP","Brooklyn",2014,"1159 BLAKE AVE",40.67097053,-73.87456346,"retail store"
"4754","YOUR DELI & GROCERY CORP","Brooklyn",2014,"4718 4TH AVE",40.64786708,-74.01142745,"retail store"
"4755","BLAS MINIMARKET CORP","Brooklyn",2014,"1697 E NEW YORK AVE",40.67470597,-73.90556829,"retail store"
"4756","GALLON DELI GROCERY II CORP","Brooklyn",2014,"553 HINSDALE STREET",40.66125578,-73.89783154,"retail store"
"4757","JAY SEAFOOD 1958 INC","Brooklyn",2014,"31 LINCOLN ROAD",40.6607535,-73.96189991,"retail store"
"4758","CROWN HEIGHTS DELI GROCERY INC","Brooklyn",2014,"117 ROGERS AVE",40.67344894,-73.95280962,"retail store"
"4759","SAM DELI GROCERY MARKET CORP","Bronx",2014,"928 TINTON AVE",40.82237947,-73.90311206,"retail store"
"4760","NY SEA WORLD INC","Brooklyn",2014,"5115 13TH AVE.",40.63344735,-73.99355732,"retail store"
"4761","JM GROCERY & DELI CORP","Brooklyn",2014,"774 ROCKAWAY AVE STORE #4",40.6608022,-73.90861645,"retail store"
"4762","NEW FAMILY FRESH MARKET CORP","Queens",2014,"97-13 37TH AVENUE",40.75204433,-73.86942778,"retail store"
"4763","TACOS EL TORITO VERSATILE LLC","Bronx",2014,"688 COURTLANDT AVE",40.81987023,-73.91790067,"retail store"
"4764","ASALA GOURMET DELI 1 CORP","Bronx",2014,"243 E 138TH STREET",40.81176086,-73.9278815,"retail store"
"4765","MOE 194 CONVENIENCE INC","Bronx",2014,"2650 BRIGGS AVENUE",40.86515476,-73.89252303,"retail store"
"4766","FRUTAS Y ABARROTES MEXICO II INC","Staten Island",2014,"111 VICTORY BLVD",40.63760478,-74.08028562,"retail store"
"4767","LADERACH USA INC/ LADERACH FIFTH AVE LLC","Manhattan",2014,"537 FIFTH AVE",40.75502194,-73.97966791,"retail store"
"4768","SUTTER FOOD MART INC","Brooklyn",2014,"448 SUTTER AVE",40.66820602,-73.90236598,"retail store"
"4769","BOCKER PHARMACY & FOOD MART INC","Brooklyn",2014,"390 KNICKERBOCKER AVENUE",40.70001161,-73.92070106,"retail store"
"4770","RONG QIN GROCERY INC","Brooklyn",2014,"56 NEW YORK AVE",40.67814058,-73.94709039,"retail store"
"4771","EAT HAPPIER LLC","Brooklyn",2014,"154 SCOTT AVE",40.7119738,-73.92351621,"retail store"
"4772","LIAN JIANG GROCERY INC","Brooklyn",2014,"5405 6TH AVE FLOOR 1",40.64130178,-74.01046403,"retail store"
"4773","N & L MARKET INC","Brooklyn",2014,"5601 8TH AVE.",40.63760201,-74.00716894,"retail store"
"4774","BROOKLYN CANDY GROCERY CORP","Brooklyn",2014,"1151 BRIGHTON BEACH AVE",40.57763436,-73.95531941,"retail store"
"4775","TI TI TOC FRESH PRODUCE INC","Brooklyn",2014,"1815 AVENUE U",40.59934319,-73.95300651,"retail store"
"4776","COMPASS GROUP USA INC","Manhattan",2014,"1 PACE PLAZA",40.71167561,-74.00542542,"retail store"
"4777","TICOS GROCERY & DELI CORP","Staten Island",2014,"228 PORT RICHMOND AVE",40.63573339,-74.13510042,"retail store"
"4778","2755 DELI CORP","Manhattan",2014,"2753-2755 BROADWAY",40.80129484,-73.96817574,"retail store"
"4779","KEN SHIN TRADING INC","Manhattan",2014,"133 MOTT ST",40.71844073,-73.99687915,"retail store"
"4780","BOLLA OPERATING CORP","Queens",2014,"10409 ATLANTIC AVE",40.69078703,-73.84076344,"retail store"
"4781","B & R CANDY GROCERY CORP","Bronx",2014,"4700 B WHITEPLAINS RD",40.90353809,-73.85002653,"retail store"
"4782","BANANA KING ON U CORP","Brooklyn",2014,"1624 AVENUE U",40.59890222,-73.95474458,"retail store"
"4783","TARGET CORP","Staten Island",2014,"1520 FOREST AVE",40.62422236,-74.13915743,"retail store"
"4784","AICHA AFRICAN MARKET INC","Bronx",2014,"218 MCCLELLAN ST",40.83218814,-73.91666366,"retail store"
"4785","FAST N FRESH SUPERMARKET CORP","Queens",2014,"86-02 ROCKAWAY BEACH BLVD",40.58763799,-73.81144278,"retail store"
"4786","C & C INTERNATIONAL DELI GROCERY CORP","Queens",2014,"98-20 41ST AVENUE",40.74773531,-73.86570236,"retail store"
"4787","PEACH PIT INC","Bronx",2014,"1719 CROSBY AVE",40.84572995,-73.83158332,"retail store"
"4788","PANE CALDO INC","Brooklyn",2014,"306 COURT STREET",40.68368203,-73.99542908,"retail store"
"4789","CALDERAS DELI GROCERY CORP","Brooklyn",2014,"386 CHAUNCEY ST",40.68156782,-73.91653928,"retail store"
"4790","NY OLIVES DELI AND GRILL INC","Manhattan",2014,"4183 BROADWAY",40.84776964,-73.93817154,"retail store"
"4791","BINMAHFOOD ABUBAKER","Bronx",2014,"160 E 170TH STREET",40.83878831,-73.91443953,"retail store"
"4792","PEP BAKE HOUSE & COFFEE SHOP LLC","Brooklyn",2014,"603 4TH AVE",40.66467807,-73.99334844,"retail store"
"4793","CASTLETON GROCERY & GRILL INC","Staten Island",2014,"1078 CASTLETON AVE",40.63433588,-74.11860886,"retail store"
"4794","BOLLA OPERATING CORP","Staten Island",2014,"2525 VICTORY BLVD",40.61046019,-74.14738569,"retail store"
"4795","BOLLA OPERATING CORP","Brooklyn",2014,"415 EMPIRE BLVD",40.66429309,-73.9487169,"retail store"
"4796","BOLLA OPERATING CORP","Brooklyn",2014,"7023 BAY PKWY",40.61047293,-73.98451048,"retail store"
"4797","WE STAY FRESH CORP","Brooklyn",2014,"1715 ST JOHNS PLACE",40.67015058,-73.92002724,"retail store"
"4798","BOLLA OPERATING CORP","Brooklyn",2014,"2960 86TH ST",40.590272,-73.97513264,"retail store"
"4799","RAW FOUNTAIN JUICE INC","Staten Island",2014,"1281 ARTHUR KILL RD",40.56624129,-74.18301289,"retail store"
"4800","ZAHYAAN HALAL MEAT & WEST INDIAN GROCERI","Queens",2014,"89-93 217TH ST",40.72532106,-73.74456375,"retail store"
"4801","UNCLE TENG'S INC","Queens",2014,"22411 UNION TPKE",40.73599675,-73.74633015,"retail store"
"4802","LA CHAPINCITA DEL BRONX CORP","Bronx",2014,"461 MORRIS PARK AVE",40.84083332,-73.87306201,"retail store"
"4803","NEW RANCHITO DELI & GROCERY STORE CORPOR","Staten Island",2014,"302 MORNINGSTAR RD",40.63101203,-74.14710641,"retail store"
"4804","TRISHA ENTERPRISE INC","Queens",2014,"925 CROSS BAY BLVD",40.60630684,-73.81971108,"retail store"
"4805","NEX2U MARKET LLC","Manhattan",2014,"1158 2ND AVENUE",40.76170405,-73.9633289,"retail store"
"4806","URBAN BLUE MARKET CORP","Bronx",2014,"1240-1242 CASTLE HILL AVE",40.83312415,-73.85111341,"retail store"
"4807","STOP AND GO GROCERY STORE INC","Brooklyn",2014,"2028 MERMAID AVENUE",40.57617687,-73.98776944,"retail store"
"4808","DELI & BUFFET INC","Brooklyn",2014,"32 AVENUE O",40.61009579,-73.98407579,"retail store"
"4809","AGRAMONTE GROCERY STORE CORP","Bronx",2014,"1208 STRATFORD AVE",40.8296978,-73.87548539,"retail store"
"4810","HARPELL CHEMIST INC","Queens",2014,"Dec-65 150 STREET",40.7890024,-73.81373297,"retail store"
"4811","MADRID BAKERY LLC","Bronx",2014,"801 EDGEWATER RD",40.81752639,-73.88357275,"retail store"
"4812","SHAKER & SPOON INC","Brooklyn",2014,"71 COMMERCE STREET",40.68063112,-74.00804185,"retail store"
"4813","EMILYS BAKERY & GROCERY CORP","Staten Island",2014,"4 OSGOOD AVE",40.61899557,-74.08584308,"retail store"
"4814","ADAM 31 GROCERY INC","Manhattan",2014,"31 N CATHERINE STREET",40.71249658,-73.99694059,"retail store"
"4815","SAM DETOX DELI & GRILL INC","Brooklyn",2014,"1144 HALSEY STREET",40.69006824,-73.91077211,"retail store"
"4816","INNER MARKET CORP","Brooklyn",2014,"437 TOMPKINS AVE",40.68240282,-73.94358533,"retail store"
"4817","2869 MEAT & PRODUCE CORP","Brooklyn",2014,"2869 FULTON STREET",40.67884336,-73.88845647,"retail store"
"4818","FRESH GOURMET DELI INC","Brooklyn",2014,"447 DEKALB AVE",40.69054341,-73.95957767,"retail store"
"4819","Z&Z MARKET INC","Brooklyn",2014,"6511 BAY PARKWAY",40.61373795,-73.98145178,"retail store"
"4820","BOLLA OPERATING CORP","Queens",2014,"224-01 N CONDUIT AVE",40.66670021,-73.7526465,"retail store"
"4821","MO 99 CENTS CORP","Manhattan",2014,"106 W 116TH ST FRONT 1",40.80215671,-73.95039353,"retail store"
"4822","TOMERS GOURMET MARKET LLC","Manhattan",2014,"1201 LEXINGTON AVE",40.77657468,-73.95755864,"retail store"
"4823","ALRAWDA CANDY STORE INC","Queens",2014,"2565 STEINWAY ST",40.76628132,-73.91286415,"retail store"
"4824","MAKETO SUSHI CORP","Brooklyn",2014,"9105 3RD AVENUE  #27",40.62007239,-74.03229026,"retail store"
"4825","FRESH & TASTY SUSHI INC","Brooklyn",2014,"608 FRANKLIN AVE",40.67741974,-73.95568159,"retail store"
"4826","BLUE DOLPHIN FISH MARKET INC","Queens",2014,"172-02 LINDEN BLVD",40.69181981,-73.77801617,"retail store"
"4827","ASHLEY & SERENA INC","Queens",2014,"124-19 95TH ST",40.6938888,-73.82230079,"retail store"
